id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,participant_id,number,question,response
367,2017-03-10 02:01:49.669355,,,,,,f,,question,114,4,"",""
368,2017-03-10 02:02:01.714438,,,,,,f,,question,109,1,engagement,10
369,2017-03-10 02:02:01.842013,,,,,,f,,question,109,2,difficulty,5
370,2017-03-10 02:02:01.968915,,,,,,f,,question,109,3,"",""
371,2017-03-10 02:02:02.070714,,,,,,f,,question,109,4,"",""
372,2017-03-10 02:02:03.01029,,,,,,f,,question,107,1,engagement,10
373,2017-03-10 02:02:03.151787,,,,,,f,,question,107,2,difficulty,3
374,2017-03-10 02:02:03.249946,,,,,,f,,question,107,3,"",""
375,2017-03-10 02:02:14.668353,,,,,,f,,question,113,1,engagement,10
376,2017-03-10 02:02:14.93239,,,,,,f,,question,113,2,difficulty,10
377,2017-03-10 02:03:38.621171,,,,,,f,,question,116,1,engagement,10
378,2017-03-10 02:03:38.687473,,,,,,f,,question,116,2,difficulty,5
379,2017-03-10 02:03:38.758375,,,,,,f,,question,116,3,"",""
380,2017-03-10 02:03:38.829576,,,,,,f,,question,116,4,"",""
381,2017-03-10 02:03:40.95216,,,,,,f,,question,117,1,engagement,10
382,2017-03-10 02:03:41.291907,,,,,,f,,question,117,2,difficulty,10
383,2017-03-10 02:03:41.629692,,,,,,f,,question,117,3,"",""
384,2017-03-10 02:05:45.467254,,,,,,f,,question,112,1,engagement,10
385,2017-03-10 02:05:45.834366,,,,,,f,,question,112,2,difficulty,5
386,2017-03-10 02:05:46.194806,,,,,,f,,question,112,3,"",""
387,2017-03-10 02:05:46.549498,,,,,,f,,question,112,4,"",""
388,2017-03-10 02:06:16.292886,,,,,,f,,question,122,1,engagement,8
389,2017-03-10 02:06:16.42368,,,,,,f,,question,122,2,difficulty,8
390,2017-03-10 02:06:16.576625,,,,,,f,,question,122,3,"",""
391,2017-03-10 02:06:16.683091,,,,,,f,,question,122,4,"",""
392,2017-03-10 02:06:16.858543,,,,,,f,,question,118,1,engagement,10
393,2017-03-10 02:06:17.52377,,,,,,f,,question,118,2,difficulty,10
394,2017-03-10 02:06:18.16054,,,,,,f,,question,118,3,"",""
395,2017-03-10 02:06:18.812411,,,,,,f,,question,118,4,"",""
396,2017-03-10 02:07:28.309805,,,,,,f,,question,119,1,engagement,10
397,2017-03-10 02:07:28.387759,,,,,,f,,question,119,2,difficulty,10
398,2017-03-10 02:07:28.480201,,,,,,f,,question,119,3,"",""
399,2017-03-10 02:11:06.624651,,,,,,f,,question,121,1,engagement,10
400,2017-03-10 02:11:06.7358,,,,,,f,,question,121,2,difficulty,10
401,2017-03-10 02:11:06.889925,,,,,,f,,question,121,3,"",""
402,2017-03-10 02:11:07.004639,,,,,,f,,question,121,4,"",""
403,2017-03-10 02:12:21.531731,,,,,,f,,question,120,1,engagement,10
404,2017-03-10 02:12:21.920662,,,,,,f,,question,120,2,difficulty,3
405,2017-03-10 02:12:22.414506,,,,,,f,,question,120,3,"",""
406,2017-03-10 02:12:22.81644,,,,,,f,,question,120,4,"",""
407,2017-03-10 02:14:06.166872,,,,,,f,,question,125,1,engagement,10
408,2017-03-10 02:14:06.447419,,,,,,f,,question,125,2,difficulty,5
409,2017-03-10 02:14:06.739626,,,,,,f,,question,125,3,"",""
410,2017-03-10 02:14:07.03249,,,,,,f,,question,125,4,"",""
411,2017-03-10 02:16:31.997544,,,,,,f,,question,123,1,engagement,10
412,2017-03-10 02:16:32.111491,,,,,,f,,question,123,2,difficulty,10
413,2017-03-10 02:16:32.219554,,,,,,f,,question,123,3,"",""
414,2017-03-10 02:16:32.327558,,,,,,f,,question,123,4,"",""
415,2017-03-10 02:17:04.662085,,,,,,f,,question,126,1,engagement,10
416,2017-03-10 02:17:04.851877,,,,,,f,,question,126,2,difficulty,7
417,2017-03-10 02:17:05.086004,,,,,,f,,question,126,3,"",""
418,2017-03-10 02:17:05.215836,,,,,,f,,question,126,4,"",""
419,2017-03-10 02:23:18.871842,,,,,,f,,question,127,1,engagement,10
420,2017-03-10 02:23:18.986738,,,,,,f,,question,127,2,difficulty,8
421,2017-03-10 02:30:27.738662,,,,,,f,,question,128,1,engagement,10
422,2017-03-10 02:30:28.027094,,,,,,f,,question,128,2,difficulty,4
423,2017-03-10 02:30:28.308516,,,,,,f,,question,128,3,"",""
424,2017-03-10 02:37:12.843643,,,,,,f,,question,133,1,engagement,10
425,2017-03-10 02:37:12.982877,,,,,,f,,question,133,2,difficulty,1
428,2017-03-10 02:37:42.817079,,,,,,f,,question,129,1,engagement,9
429,2017-03-10 02:37:42.906487,,,,,,f,,question,129,2,difficulty,5
438,2017-03-10 02:38:08.704866,,,,,,f,,question,136,4,"",""
439,2017-03-10 02:38:17.534211,,,,,,f,,question,132,1,engagement,7
441,2017-03-10 02:39:50.029093,,,,,,f,,question,130,1,engagement,9
444,2017-03-10 02:39:51.216208,,,,,,f,,question,130,4,"",""
445,2017-03-10 02:40:57.96527,,,,,,f,,question,131,1,engagement,9
446,2017-03-10 02:40:58.251377,,,,,,f,,question,131,2,difficulty,9
449,2017-03-10 02:42:18.330675,,,,,,f,,question,145,1,engagement,9
451,2017-03-10 02:42:18.900719,,,,,,f,,question,145,3,"",""
452,2017-03-10 02:42:19.192875,,,,,,f,,question,145,4,"",""
454,2017-03-10 02:42:52.756383,,,,,,f,,question,142,2,difficulty,5
455,2017-03-10 02:42:52.826506,,,,,,f,,question,142,3,"",""
456,2017-03-10 02:42:52.899111,,,,,,f,,question,142,4,"",""
458,2017-03-10 02:43:08.386985,,,,,,f,,question,141,2,difficulty,6
459,2017-03-10 02:43:08.513808,,,,,,f,,question,141,3,"",""
461,2017-03-10 02:44:02.393887,,,,,,f,,question,144,1,engagement,10
463,2017-03-10 02:44:03.084336,,,,,,f,,question,144,3,"",""
464,2017-03-10 02:44:03.422433,,,,,,f,,question,144,4,"",""
465,2017-03-10 02:44:12.610933,,,,,,f,,question,143,1,engagement,10
469,2017-03-10 02:44:26.66131,,,,,,f,,question,139,3,"",""
470,2017-03-10 02:44:27.268444,,,,,,f,,question,139,4,"",""
472,2017-03-10 02:47:12.965794,,,,,,f,,question,138,2,difficulty,7
473,2017-03-10 02:47:13.327958,,,,,,f,,question,138,3,"",""
475,2017-03-10 02:47:38.744991,,,,,,f,,question,151,2,difficulty,10
476,2017-03-10 02:47:40.500616,,,,,,f,,question,153,1,engagement,8
477,2017-03-10 02:47:40.577182,,,,,,f,,question,153,2,difficulty,4
478,2017-03-10 02:47:40.649025,,,,,,f,,question,153,3,"",""
482,2017-03-10 02:47:58.620986,,,,,,f,,question,152,3,"",""
485,2017-03-10 02:48:42.135058,,,,,,f,,question,148,3,"",""
488,2017-03-10 02:48:47.797386,,,,,,f,,question,140,3,"",""
489,2017-03-10 02:48:47.844167,,,,,,f,,question,140,4,"",""
492,2017-03-10 02:49:08.696631,,,,,,f,,question,149,3,"",""
495,2017-03-10 02:49:48.377974,,,,,,f,,question,159,2,difficulty,8
499,2017-03-10 02:49:56.786037,,,,,,f,,question,156,2,difficulty,10
501,2017-03-10 02:50:21.490852,,,,,,f,,question,150,2,difficulty,5
503,2017-03-10 02:51:01.447008,,,,,,f,,question,157,1,engagement,10
508,2017-03-10 02:51:11.03698,,,,,,f,,question,154,3,"",""
511,2017-03-10 02:51:18.376255,,,,,,f,,question,158,3,"",""
512,2017-03-10 02:51:18.654848,,,,,,f,,question,158,4,"",""
513,2017-03-10 02:51:28.709097,,,,,,f,,question,155,1,engagement,10
514,2017-03-10 02:51:28.827844,,,,,,f,,question,155,2,difficulty,10
515,2017-03-10 02:51:28.946291,,,,,,f,,question,155,3,"",""
516,2017-03-10 02:51:29.056028,,,,,,f,,question,155,4,"",""
426,2017-03-10 02:37:13.090827,,,,,,f,,question,133,3,"",""
427,2017-03-10 02:37:13.21858,,,,,,f,,question,133,4,"",""
430,2017-03-10 02:37:42.991101,,,,,,f,,question,129,3,"",""
431,2017-03-10 02:37:43.106326,,,,,,f,,question,129,4,"",""
432,2017-03-10 02:37:45.090219,,,,,,f,,question,134,1,engagement,10
433,2017-03-10 02:37:45.136187,,,,,,f,,question,134,2,difficulty,8
434,2017-03-10 02:37:45.180249,,,,,,f,,question,134,3,"",""
435,2017-03-10 02:38:08.242137,,,,,,f,,question,136,1,engagement,10
436,2017-03-10 02:38:08.394033,,,,,,f,,question,136,2,difficulty,3
437,2017-03-10 02:38:08.545076,,,,,,f,,question,136,3,"",""
440,2017-03-10 02:38:17.742996,,,,,,f,,question,132,2,difficulty,1
442,2017-03-10 02:39:50.425887,,,,,,f,,question,130,2,difficulty,7
443,2017-03-10 02:39:50.840134,,,,,,f,,question,130,3,"",""
447,2017-03-10 02:40:58.519271,,,,,,f,,question,131,3,"",""
448,2017-03-10 02:40:58.794046,,,,,,f,,question,131,4,"",""
450,2017-03-10 02:42:18.601562,,,,,,f,,question,145,2,difficulty,3
453,2017-03-10 02:42:52.672536,,,,,,f,,question,142,1,engagement,8
457,2017-03-10 02:43:08.148695,,,,,,f,,question,141,1,engagement,8
460,2017-03-10 02:43:08.681483,,,,,,f,,question,141,4,"",""
462,2017-03-10 02:44:02.735012,,,,,,f,,question,144,2,difficulty,5
466,2017-03-10 02:44:12.685581,,,,,,f,,question,143,2,difficulty,1
467,2017-03-10 02:44:25.333914,,,,,,f,,question,139,1,engagement,5
468,2017-03-10 02:44:25.976137,,,,,,f,,question,139,2,difficulty,5
471,2017-03-10 02:47:12.725429,,,,,,f,,question,138,1,engagement,9
474,2017-03-10 02:47:38.679757,,,,,,f,,question,151,1,engagement,10
479,2017-03-10 02:47:40.713424,,,,,,f,,question,153,4,"",""
480,2017-03-10 02:47:58.369196,,,,,,f,,question,152,1,engagement,8
481,2017-03-10 02:47:58.519316,,,,,,f,,question,152,2,difficulty,7
483,2017-03-10 02:48:41.973477,,,,,,f,,question,148,1,engagement,10
484,2017-03-10 02:48:42.047195,,,,,,f,,question,148,2,difficulty,5
486,2017-03-10 02:48:47.694609,,,,,,f,,question,140,1,engagement,5
487,2017-03-10 02:48:47.742648,,,,,,f,,question,140,2,difficulty,8
490,2017-03-10 02:49:08.097275,,,,,,f,,question,149,1,engagement,10
491,2017-03-10 02:49:08.390715,,,,,,f,,question,149,2,difficulty,9
493,2017-03-10 02:49:09.015097,,,,,,f,,question,149,4,"",""
494,2017-03-10 02:49:48.24772,,,,,,f,,question,159,1,engagement,10
496,2017-03-10 02:49:48.445591,,,,,,f,,question,159,3,"",""
497,2017-03-10 02:49:48.526648,,,,,,f,,question,159,4,"",""
498,2017-03-10 02:49:56.693765,,,,,,f,,question,156,1,engagement,10
500,2017-03-10 02:50:21.280631,,,,,,f,,question,150,1,engagement,5
502,2017-03-10 02:50:21.71271,,,,,,f,,question,150,3,"",""
504,2017-03-10 02:51:01.882675,,,,,,f,,question,157,2,difficulty,7
505,2017-03-10 02:51:02.332476,,,,,,f,,question,157,3,"",""
506,2017-03-10 02:51:10.336427,,,,,,f,,question,154,1,engagement,10
507,2017-03-10 02:51:10.681777,,,,,,f,,question,154,2,difficulty,5
509,2017-03-10 02:51:17.83389,,,,,,f,,question,158,1,engagement,10
510,2017-03-10 02:51:18.100589,,,,,,f,,question,158,2,difficulty,8
517,2017-03-10 02:52:12.858129,,,,,,f,,question,160,1,engagement,7
518,2017-03-10 02:52:12.976492,,,,,,f,,question,160,2,difficulty,8
519,2017-03-10 02:52:13.092947,,,,,,f,,question,160,3,"",""
520,2017-03-10 02:52:46.471031,,,,,,f,,question,162,1,engagement,10
521,2017-03-10 02:52:46.580662,,,,,,f,,question,162,2,difficulty,6
522,2017-03-10 02:52:46.68764,,,,,,f,,question,162,3,"",""
523,2017-03-10 02:52:46.783426,,,,,,f,,question,162,4,"",""
524,2017-03-10 02:53:02.272691,,,,,,f,,question,147,1,engagement,10
525,2017-03-10 02:53:02.536391,,,,,,f,,question,147,2,difficulty,10
526,2017-03-10 02:53:02.668753,,,,,,f,,question,147,3,"",""
527,2017-03-10 02:53:02.819589,,,,,,f,,question,147,4,"",""
528,2017-03-10 02:54:01.423864,,,,,,f,,question,163,1,engagement,10
529,2017-03-10 02:54:01.664153,,,,,,f,,question,163,2,difficulty,7
530,2017-03-10 02:54:01.971867,,,,,,f,,question,163,3,"",""
531,2017-03-10 02:54:02.272055,,,,,,f,,question,163,4,"",""
532,2017-03-10 02:54:12.500436,,,,,,f,,question,169,1,engagement,10
533,2017-03-10 02:54:12.889307,,,,,,f,,question,169,2,difficulty,7
534,2017-03-10 02:54:13.309155,,,,,,f,,question,169,3,"",""
535,2017-03-10 02:54:13.718628,,,,,,f,,question,169,4,"",""
536,2017-03-10 02:54:45.735084,,,,,,f,,question,146,1,engagement,10
537,2017-03-10 02:54:45.797786,,,,,,f,,question,146,2,difficulty,10
538,2017-03-10 02:54:45.840878,,,,,,f,,question,146,3,"",""
539,2017-03-10 02:54:45.903209,,,,,,f,,question,146,4,"",""
540,2017-03-10 02:54:46.552781,,,,,,f,,question,167,1,engagement,10
541,2017-03-10 02:54:46.610719,,,,,,f,,question,167,2,difficulty,3
542,2017-03-10 02:54:46.653935,,,,,,f,,question,167,3,"",""
543,2017-03-10 02:54:46.704465,,,,,,f,,question,167,4,"",""
544,2017-03-10 02:55:04.874966,,,,,,f,,question,165,1,engagement,10
545,2017-03-10 02:55:04.947329,,,,,,f,,question,165,2,difficulty,8
546,2017-03-10 02:55:05.025975,,,,,,f,,question,165,3,"",""
547,2017-03-10 02:55:05.109193,,,,,,f,,question,165,4,"",""
548,2017-03-10 02:55:07.028674,,,,,,f,,question,168,1,engagement,9
549,2017-03-10 02:55:07.386671,,,,,,f,,question,168,2,difficulty,7
550,2017-03-10 02:55:07.728037,,,,,,f,,question,168,3,"",""
551,2017-03-10 02:55:08.061751,,,,,,f,,question,168,4,"",""
552,2017-03-10 02:56:35.087618,,,,,,f,,question,161,1,engagement,10
553,2017-03-10 02:56:35.187375,,,,,,f,,question,161,2,difficulty,3
554,2017-03-10 02:57:11.487048,,,,,,f,,question,164,1,engagement,10
555,2017-03-10 02:57:12.060026,,,,,,f,,question,164,2,difficulty,3
556,2017-03-10 02:57:12.419749,,,,,,f,,question,164,3,"",""
557,2017-03-10 02:57:12.885181,,,,,,f,,question,164,4,"",""
558,2017-03-10 02:57:57.804321,,,,,,f,,question,166,1,engagement,10
559,2017-03-10 02:57:57.898832,,,,,,f,,question,166,2,difficulty,7
560,2017-03-10 02:57:57.982679,,,,,,f,,question,166,3,"",""
561,2017-03-10 02:57:58.066788,,,,,,f,,question,166,4,"",""
562,2017-03-10 03:04:47.322596,,,,,,f,,question,170,1,engagement,10
563,2017-03-10 03:04:47.45547,,,,,,f,,question,170,2,difficulty,5
564,2017-03-10 03:04:47.583779,,,,,,f,,question,170,3,"",""
565,2017-03-10 03:12:33.975094,,,,,,f,,question,171,1,engagement,10
568,2017-03-10 03:12:34.224082,,,,,,f,,question,171,4,"",""
571,2017-03-10 03:13:20.947459,,,,,,f,,question,172,3,"",""
573,2017-03-10 03:21:34.645198,,,,,,f,,question,173,2,difficulty,8
574,2017-03-10 03:21:35.037031,,,,,,f,,question,173,3,"",""
575,2017-03-10 03:21:40.578123,,,,,,f,,question,175,1,engagement,10
576,2017-03-10 03:21:40.856493,,,,,,f,,question,175,2,difficulty,1
577,2017-03-10 03:21:41.13398,,,,,,f,,question,175,3,"",""
580,2017-03-10 03:21:50.565126,,,,,,f,,question,178,2,difficulty,5
582,2017-03-10 03:22:31.888798,,,,,,f,,question,177,1,engagement,10
583,2017-03-10 03:22:31.94434,,,,,,f,,question,177,2,difficulty,5
585,2017-03-10 03:22:32.053305,,,,,,f,,question,177,4,"",""
587,2017-03-10 03:23:55.553027,,,,,,f,,question,174,2,difficulty,9
589,2017-03-10 03:23:55.865222,,,,,,f,,question,174,4,"",""
590,2017-03-10 03:23:56.002736,,,,,,f,,question,179,1,engagement,10
591,2017-03-10 03:23:56.105879,,,,,,f,,question,179,2,difficulty,7
593,2017-03-10 03:24:11.38514,,,,,,f,,question,180,2,difficulty,4
596,2017-03-10 03:24:57.558776,,,,,,f,,question,176,3,"",""
597,2017-03-10 03:26:13.013566,,,,,,f,,question,181,1,engagement,9
598,2017-03-10 03:26:13.077545,,,,,,f,,question,181,2,difficulty,6
599,2017-03-10 03:26:13.16,,,,,,f,,question,181,3,"",""
602,2017-03-10 03:27:03.918561,,,,,,f,,question,182,2,difficulty,5
603,2017-03-10 03:27:04.255832,,,,,,f,,question,182,3,"",""
608,2017-03-10 03:28:34.932998,,,,,,f,,question,184,1,engagement,10
610,2017-03-10 03:29:48.850547,,,,,,f,,question,183,1,engagement,10
611,2017-03-10 03:29:49.766001,,,,,,f,,question,183,2,difficulty,8
612,2017-03-10 03:29:50.084493,,,,,,f,,question,183,3,"",""
613,2017-03-10 03:29:50.399512,,,,,,f,,question,183,4,"",""
614,2017-03-10 03:31:20.211389,,,,,,f,,question,191,1,engagement,10
616,2017-03-10 03:31:20.422702,,,,,,f,,question,191,3,"",""
566,2017-03-10 03:12:34.050354,,,,,,f,,question,171,2,difficulty,7
567,2017-03-10 03:12:34.135719,,,,,,f,,question,171,3,"",""
569,2017-03-10 03:13:19.76894,,,,,,f,,question,172,1,engagement,7
570,2017-03-10 03:13:20.497979,,,,,,f,,question,172,2,difficulty,3
572,2017-03-10 03:21:34.298719,,,,,,f,,question,173,1,engagement,10
578,2017-03-10 03:21:41.404479,,,,,,f,,question,175,4,"",""
579,2017-03-10 03:21:50.28042,,,,,,f,,question,178,1,engagement,5
581,2017-03-10 03:21:50.837867,,,,,,f,,question,178,3,"",""
584,2017-03-10 03:22:31.990276,,,,,,f,,question,177,3,"",""
586,2017-03-10 03:23:55.401399,,,,,,f,,question,174,1,engagement,10
588,2017-03-10 03:23:55.719455,,,,,,f,,question,174,3,"",""
592,2017-03-10 03:24:11.080495,,,,,,f,,question,180,1,engagement,10
594,2017-03-10 03:24:56.970276,,,,,,f,,question,176,1,engagement,10
595,2017-03-10 03:24:57.259036,,,,,,f,,question,176,2,difficulty,2
600,2017-03-10 03:26:13.226626,,,,,,f,,question,181,4,"",""
601,2017-03-10 03:27:03.553491,,,,,,f,,question,182,1,engagement,10
604,2017-03-10 03:28:08.948527,,,,,,f,,question,185,1,engagement,5
605,2017-03-10 03:28:09.047126,,,,,,f,,question,185,2,difficulty,5
606,2017-03-10 03:28:09.140886,,,,,,f,,question,185,3,"",""
607,2017-03-10 03:28:09.253123,,,,,,f,,question,185,4,"",""
609,2017-03-10 03:28:35.227805,,,,,,f,,question,184,2,difficulty,3
615,2017-03-10 03:31:20.305855,,,,,,f,,question,191,2,difficulty,9
617,2017-03-10 03:31:54.262153,,,,,,f,,question,188,1,engagement,10
618,2017-03-10 03:31:54.531656,,,,,,f,,question,188,2,difficulty,10
619,2017-03-10 03:31:54.804876,,,,,,f,,question,188,3,"",""
620,2017-03-10 03:31:55.103459,,,,,,f,,question,188,4,"",""
621,2017-03-10 03:32:09.445574,,,,,,f,,question,189,1,engagement,9
622,2017-03-10 03:32:09.534901,,,,,,f,,question,189,2,difficulty,6
623,2017-03-10 03:32:09.652449,,,,,,f,,question,189,3,"",""
624,2017-03-10 03:32:09.790046,,,,,,f,,question,189,4,"",""
625,2017-03-10 03:33:53.876327,,,,,,f,,question,192,1,engagement,10
626,2017-03-10 03:33:54.112231,,,,,,f,,question,192,2,difficulty,7
627,2017-03-10 03:33:54.347243,,,,,,f,,question,192,3,"",""
628,2017-03-10 03:34:02.912077,,,,,,f,,question,187,1,engagement,8
629,2017-03-10 03:34:03.211303,,,,,,f,,question,187,2,difficulty,5
630,2017-03-10 03:34:03.507169,,,,,,f,,question,187,3,"",""
631,2017-03-10 03:34:03.526838,,,,,,f,,question,190,1,engagement,10
632,2017-03-10 03:34:03.631314,,,,,,f,,question,190,2,difficulty,8
633,2017-03-10 03:34:03.841167,,,,,,f,,question,187,4,"",""
634,2017-03-10 03:35:35.690208,,,,,,f,,question,197,1,engagement,5
635,2017-03-10 03:35:36.036053,,,,,,f,,question,197,2,difficulty,5
636,2017-03-10 03:35:36.37844,,,,,,f,,question,197,3,"",""
637,2017-03-10 03:35:36.708158,,,,,,f,,question,197,4,"",""
638,2017-03-10 03:35:47.310188,,,,,,f,,question,194,1,engagement,10
639,2017-03-10 03:35:47.473716,,,,,,f,,question,186,1,engagement,7
640,2017-03-10 03:35:47.957471,,,,,,f,,question,194,2,difficulty,9
641,2017-03-10 03:35:48.454228,,,,,,f,,question,186,2,difficulty,10
642,2017-03-10 03:35:48.789315,,,,,,f,,question,194,3,"",""
643,2017-03-10 03:35:49.149737,,,,,,f,,question,186,3,"",""
644,2017-03-10 03:35:49.414113,,,,,,f,,question,194,4,"",""
645,2017-03-10 03:35:49.848397,,,,,,f,,question,186,4,"",""
646,2017-03-10 03:35:59.783397,,,,,,f,,question,198,1,engagement,10
647,2017-03-10 03:36:00.236146,,,,,,f,,question,198,2,difficulty,2
648,2017-03-10 03:37:23.662275,,,,,,f,,question,193,1,engagement,7
649,2017-03-10 03:37:23.820342,,,,,,f,,question,193,2,difficulty,6
650,2017-03-10 03:37:23.911792,,,,,,f,,question,193,3,"",""
651,2017-03-10 03:37:23.992368,,,,,,f,,question,193,4,"",""
652,2017-03-10 03:38:06.191873,,,,,,f,,question,199,1,engagement,10
653,2017-03-10 03:38:06.472967,,,,,,f,,question,199,2,difficulty,3
654,2017-03-10 03:39:26.421031,,,,,,f,,question,202,1,engagement,7
655,2017-03-10 03:39:27.17798,,,,,,f,,question,202,2,difficulty,3
656,2017-03-10 03:39:27.628197,,,,,,f,,question,202,3,"",""
657,2017-03-10 03:39:28.04131,,,,,,f,,question,202,4,"",""
658,2017-03-10 03:39:50.910334,,,,,,f,,question,196,1,engagement,10
659,2017-03-10 03:39:51.250308,,,,,,f,,question,196,2,difficulty,3
660,2017-03-10 03:40:10.584541,,,,,,f,,question,200,1,engagement,10
661,2017-03-10 03:40:10.656506,,,,,,f,,question,200,2,difficulty,2
662,2017-03-10 03:41:04.903158,,,,,,f,,question,203,1,engagement,8
663,2017-03-10 03:41:05.24109,,,,,,f,,question,203,2,difficulty,6
664,2017-03-10 03:41:05.586192,,,,,,f,,question,203,3,"",""
665,2017-03-10 03:44:04.7647,,,,,,f,,question,204,1,engagement,8
666,2017-03-10 03:44:05.027562,,,,,,f,,question,204,2,difficulty,7
667,2017-03-10 03:44:05.296429,,,,,,f,,question,204,3,"",""
668,2017-03-10 03:44:05.566478,,,,,,f,,question,204,4,"",""
669,2017-03-10 03:44:47.593463,,,,,,f,,question,210,1,engagement,5
670,2017-03-10 03:44:48.120651,,,,,,f,,question,206,1,engagement,10
671,2017-03-10 03:44:48.163938,,,,,,f,,question,210,2,difficulty,5
672,2017-03-10 03:44:48.452041,,,,,,f,,question,206,2,difficulty,5
673,2017-03-10 03:44:48.54322,,,,,,f,,question,210,3,"",""
674,2017-03-10 03:44:48.896949,,,,,,f,,question,210,4,"",""
675,2017-03-10 03:45:39.257718,,,,,,f,,question,205,1,engagement,8
676,2017-03-10 03:45:39.346747,,,,,,f,,question,205,2,difficulty,4
677,2017-03-10 03:45:39.44947,,,,,,f,,question,205,3,"",""
678,2017-03-10 03:45:39.579106,,,,,,f,,question,205,4,"",""
679,2017-03-10 03:46:27.177097,,,,,,f,,question,211,1,engagement,10
680,2017-03-10 03:46:27.280863,,,,,,f,,question,211,2,difficulty,10
681,2017-03-10 03:46:27.350623,,,,,,f,,question,211,3,"",""
682,2017-03-10 03:46:27.444652,,,,,,f,,question,211,4,"",""
683,2017-03-10 03:47:26.506674,,,,,,f,,question,207,1,engagement,8
684,2017-03-10 03:47:26.565216,,,,,,f,,question,207,2,difficulty,4
685,2017-03-10 03:48:41.041449,,,,,,f,,question,209,1,engagement,8
686,2017-03-10 03:48:41.114767,,,,,,f,,question,209,2,difficulty,4
687,2017-03-10 03:48:41.199163,,,,,,f,,question,209,3,"",""
688,2017-03-10 03:48:41.296281,,,,,,f,,question,209,4,"",""
689,2017-03-10 03:51:54.176,,,,,,f,,question,213,1,engagement,8
690,2017-03-10 03:51:54.514367,,,,,,f,,question,213,2,difficulty,5
691,2017-03-10 03:51:54.852277,,,,,,f,,question,213,3,"",""
692,2017-03-10 03:51:55.188079,,,,,,f,,question,213,4,"",""
693,2017-03-10 03:52:07.903442,,,,,,f,,question,214,1,engagement,10
694,2017-03-10 03:52:08.544124,,,,,,f,,question,214,2,difficulty,1
695,2017-03-10 03:52:09.182117,,,,,,f,,question,214,3,"",""
696,2017-03-10 03:52:09.833068,,,,,,f,,question,214,4,"",""
697,2017-03-10 03:54:28.674004,,,,,,f,,question,215,1,engagement,3
698,2017-03-10 03:54:28.842982,,,,,,f,,question,215,2,difficulty,3
703,2017-03-10 03:55:07.593916,,,,,,f,,question,216,3,"",""
708,2017-03-10 04:05:08.854233,,,,,,f,,question,219,2,difficulty,1
713,2017-03-10 04:05:55.594064,,,,,,f,,question,223,1,engagement,10
716,2017-03-10 04:07:31.728676,,,,,,f,,question,224,1,engagement,10
717,2017-03-10 04:07:31.823372,,,,,,f,,question,224,2,difficulty,9
719,2017-03-10 04:07:47.904817,,,,,,f,,question,218,1,engagement,10
721,2017-03-10 04:07:48.619669,,,,,,f,,question,218,3,"",""
723,2017-03-10 04:08:52.294782,,,,,,f,,question,222,1,engagement,10
